ID_VivaReal,UnitType,ListingType,State,City,Neighborhood,Street,StreetNumber,ZipCode,Title,ExternalId,Price,Iptu,CondominiumFee,UsableAreas,Bedrooms,Bathrooms,Suites,ParkingSpaces,Status,Amenties,Description,CreatedAt,Floors,Advertiser_Name,Advertiser_License,Advertiser_Phone_Primary,Advertiser_Phone_Mobile,Url_Place
2660065262,APARTMENT,USED,Minas Gerais,Uberlândia,Gávea,Rua SU1,,38411889,Apartamento à venda no bairro Gávea em Uberlândia,AP5042,250000,1,291,43,2,1,0,1,ACTIVE,,"*02 Quartos com armários,<br>*Banheiro social com armário,<br>*Sala,<br>*Cozinha americana planejada,<br>*01 Vaga de garagem,<br>*Valor e disponibilidade sujeitos a alteração. -",2023-10-05T06:01:35.482Z,[0],Polo Negócios Imobiliários,21467-J-MG,3432561111,34998861030,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-bairros-uberlandia-com-garagem-43m2-venda-RS250000-id-2660065262/
2596777760,APARTMENT,USED,Minas Gerais,Uberlândia,Jardim Ipanema,,,38406217,Apartamento à venda no bairro Jardim Ipanema - Uberlândia/MG,628,219000,0,0,65,2,1,1,1,ACTIVE,,"Apartamentos à venda 2 quartos, sendo 1 suite<br>Sala, cozinha, área de serviço<br>Banheiro social<br>1 vaga de garagem<br>Ótima localização no bairro<br><br>Apto 104 térro 48m² com área privativa 17m² no valor de R$ 219.000,00<br><br>Aptos 1º ao 3º a partir de R$ 184.000,00 <br><br>cep referencial, entre em contato para detalhes da localização.<br>Consulte esse e outros imóveis em www.canaaimoveis.com<br><i>As informações, disponibilidade e valores estão sujeitas a alterações. Consulte o corretor responsável.</i><br> <br><br><br>Chave do anúncio: PK6LjP7tmMK9RD0o",2022-12-01T09:56:46.282Z,[],Rodrigo Corretor de Imóveis,,34996814000,34996814000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-ipanema-bairros-uberlandia-com-garagem-65m2-venda-RS219000-id-2596777760/
2518532219,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,,,38408176,UBERLÂNDIA - Apartamento Padrão - SANTA MÔNICA,AP00044,456000,,,63,2,2,1,2,ACTIVE,,"Um lugar épico para pessoas de bom gosto no Bairro Santa Mônica! <br><br>ÚLTIMAS UNIDADES <br><br>Apartamentos com a seguinte divisão, cabendo a você escolher o tamanho da planta:<br><br>2 quartos, sendo uma suíte<br>Sala em dois ambientes<br>Varanda Gourmet com Churrasqueira<br>2 vagas de garagem, com tomada elétrica<br>Preparação para ar condicionado: Quartos e Sala<br><br>Diferenciais:<br>Portaria<br>Espaço Gourmet com sala de Jogos<br>Espaço Fitness <br>Bicicletário<br>2 elevadores inteligentes<br>Gás Canalizado com medidor individual<br><br>Tamanhos de Plantas: 64,03m2/ 66,52m2 / 63,88m2 / 66,28m2<br><br>Se interessou pelo Imóvel? <br>Entre em contato para saber mais sobre as condições de pagamento e financiamento bancário!<br><br>Fale conosco:() -",2021-05-01T05:11:16.270Z,[],Ultra Imóveis,,34999607710,34999607710,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-monica-bairros-uberlandia-com-garagem-63m2-venda-RS456000-id-2518532219/
2660973162,APARTMENT,USED,Minas Gerais,Uberlândia,Tubalina,Rua Wenceslau Braz,484,38412064,APARTAMENTO Á VENDA NO BAIRRO TUBALINA UBERLÂNDIA,NE0431,450000,280,230,64,2,2,1,2,ACTIVE,,"Vendo excelente apartamento 200m do Praia!<br><br>- 2/4 sendo uma suite <br>- 64 m2, varanda gourmet com churrasqueira a carvão , tijolo a vista <br>- armário em todos os cômodos <br>- Na melhor localização do Bairro Tubalina<br>- Apenas 200 metros da portaria do praia clube <br>- garagem coberta p 2 carros/ 2 elevadores <br>- condomínio apenas R$ 230<br>- condomínio com academia completa, salão de festa completa com área interna e externa , com mesas cadeiras, fogão , geladeira <br>- R$ 450.000,00",2023-10-09T16:02:01.987Z,[9],DO SEU JEITO IMÓVEIS,21002-F-MG,34996931202,34996931202,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tubalina-bairros-uberlandia-com-garagem-64m2-venda-RS450000-id-2660973162/
2662052630,APARTMENT,USED,Minas Gerais,Uberlândia,Shopping Park,,,38425365,Apartamento Padrão em Uberlandia,V12592,150000,0,180,47,2,1,0,1,ACTIVE,,"Condomínio com portaria 24 horas, área de lazer.<br><br>Apartamento com 01 vaga de garagem, sala, 02 quartos, banheiro social, cozinha, área de serviço.<br><br>Piso. ref. 12592 atualizado em 17/10.",2023-10-14T02:46:34.207Z,[],Ivan Negócios Imobiliários (V),0684-J-MG,3432563000,34998833000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-shopping-park-bairros-uberlandia-com-garagem-47m2-venda-RS150000-id-2662052630/
2662127559,APARTMENT,USED,Minas Gerais,Uberlândia,Panorama,Rua das Paineiras,100,38413637,Apartamento em Rua das Paineiras - Panorama - Uberlândia/MG,357285A,114480,1,1,42,2,1,0,1,ACTIVE,,"Apartamento no Residencial Paineiras a venda em Rua das Paineiras - Panorama - Uberlândia/MG<br><br>Oportunidade ! Apartamento sala cozinha b.s 2/4 no térreo uma vaga de garagem , 500 metros do posto de saúde próximo do terminal canaa <br><br>Tipo do imóvel: Apartamento a venda no bairro Panorama em Uberlândia<br>São 42 metros!<br><br>Veja algumas características: Apartamento térreo<br><br>Eu me especializei nessa região do Panorama<br>Posso marcar a visita bem rápido :)<br>Para isso, clique no botão ao lado ou me chame no WhatsApp ou telefone e mencione o código 357285<br><br>Venha para o bairro Panorama, em Uberlândia, e descubra um lugar repleto de história e encantos!<br><br>O bairro Panorama foi fundado em meados dos anos 50, quando os primeiros moradores chegaram à região. Desde então, o bairro tem se desenvolvido e hoje é um dos bairros mais procurados da cidade.<br><br>O bairro Panorama oferece aos seus moradores e visitantes uma variedade de serviços e atrações. Aqui você encontra desde restaurantes, bares, lojas, parques, praças e muito mais. Além disso, o bairro conta com uma infraestrutura moderna, como escolas, postos de saúde, transporte público e segurança.<br><br>Venha para o bairro Panorama e descubra um lugar cheio de história e encantos! Aqui você encontra tudo o que precisa para viver com tranquilidade e segurança. Venha conhecer o bairro Panorama, em Uberlândia!<br><br>Clique no botão ao lado que entraremos em contato imediatamente para te auxiliar na busca do imóvel ideal!<br><br>A NEWCORE possui diversas equipes especializadas em várias regiões do Brasil, com corretores experientes e capacitados que te ajudarão a encontrar o imóvel dos seus sonhos<br>Anúncio do corretor de imóveis Nilcimar Maria Silva CRECI: 18412",2023-10-14T09:09:53.065Z,[],USUÁRIO NEWCORE,,1145804274,11958196257,https://www.vivareal.com.br/imovel/apartamento-2-quartos-panorama-bairros-uberlandia-com-garagem-42m2-venda-RS114480-id-2662127559/
2646692582,APARTMENT,USED,Minas Gerais,Uberlândia,Gávea,Rua SU1,5000,38411889,Apartamento para venda tem 44 metros quadrados com 2 quartos em Gávea - Uberlândia - MG,AP4473HM,165000,1,380,44,2,1,1,1,ACTIVE,,"http://henriqueconsultor.minhanova.casa/<br>Apartamento super aconchegante na zona sul que está localizado no bairro Gávea tem 44 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro. Possui espaço gourmet, espaço jardinado, espaço para festas.<br>http://henriqueconsultor.minhanova.casa/",2023-07-27T18:24:28.960Z,[4],Marcos Júnior,,34992222639,34992222639,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-bairros-uberlandia-com-garagem-44m2-venda-RS165000-id-2646692582/
2660149493,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,Rua José Miguel Saramago,1487,38408222,Apartamento para venda tem 90 metros quadrados com 3 quartos em Santa Mônica - Uberlândia - MG,AP4904-GS,860000,350,450,90,3,2,1,2,ACTIVE,,"O apartamento está localizado no bairro Santa Mônica com 90 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros<br>Possui área de fitness, espaço gourmet, área de brinquedo para as crianças, salão para festas e eventos.<br>Vai lhe possibilitar curtir os dias mais quentes na piscina, todo o conforto do ar condicionado nos dias mais quentes.Espaço reservado para preparar o seu churrasco.<br>Elevador para mais praticidade no dia-a-dia.<br>Fica em um condomínio fechado.<br>É mobiliado.",2023-10-05T15:59:12.928Z,[13],Marcos Júnior,,34992222639,34992222639,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-monica-bairros-uberlandia-com-garagem-90m2-venda-RS860000-id-2660149493/
2601887621,APARTMENT,USED,Minas Gerais,Uberlândia,Morada da Colina,Rua Ipanema,157,38411157,Apartamento para venda com 91 metros quadrados com 3 quartos em Morada da Colina - Uberlândia - MG,APLGC2,630000,0,0,91,3,2,1,3,ACTIVE,,"Apartamento 03 quartos sendo uma suíte. Banheiro Social.<br>área de lazer com espaço de fitness, espaço para festas, parquinho infantil, jardim, espaço gourmet.<br>Piscina climatizada, 02 elevadores, acabamento de altíssimo padrão. <br>Opção de vagas soltas.",2022-12-27T20:32:09.249Z,[],MAYRA BORGES PEREIRA GARCIA,,34999709071,34999709071,https://www.vivareal.com.br/imovel/apartamento-3-quartos-patrimonio-bairros-uberlandia-com-garagem-91m2-venda-RS630000-id-2601887621/
2661695918,APARTMENT,USED,Minas Gerais,Uberlândia,Segismundo Pereira,,,38408160,"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Segismundo Pereira - Uberlândia/MG",28516,775500,0,0,115,3,2,1,2,ACTIVE,,"Apartamento com aproximadamente 115,13 m², sala em 2 ambientes, 3 quartos sendo 1 suíte, banheiro social, cozinha, varanda gourmet com churrasqueira, área de serviço e uma vaga de garagem para ate 2 carros.<br>Condomínio possui área de lazer completa com lobby, Delivery, Coworking com sala de reunião, espaço teen, espaço Kids, espaço gourmet, Solarium, playground, deck, piscinas adulto e infantil, espaço fitness, bicicletário, lavabo e 2 elevadores",2023-10-12T08:34:02.842Z,[4],DELTA IMOVEIS,01873-J-MG,3432309900,3432309900,https://www.vivareal.com.br/imovel/apartamento-3-quartos-segismundo-pereira-bairros-uberlandia-com-garagem-115m2-venda-RS775500-id-2661695918/
2607499179,APARTMENT,USED,Minas Gerais,Uberlândia,Presidente Roosevelt,,,38401164,"Apartamento à venda no Presidente Roosevelt, com 3 quartos, 1 suítes em Uberlândia",AP0991,550000,0,250,100,3,2,1,2,ACTIVE,,"Excelente oportunidade de apartamento a venda,<br>Muito bem localizado no bairro Presidente Roosevelt,<br>Possuindo uma área útil de 100m²,<br>São 3 quartos sendo os 1 suítes,<br>1 banheiro social,<br>Sala ampla em 3 ambientes,<br>Varanda gourmet,<br>Área de serviço/lavanderia,<br>E 2 vagas de garagens cobertas. -",2023-01-22T05:17:42.159Z,[6],Foco Consultoria Imobiliária,,34998729797,34998729797,https://www.vivareal.com.br/imovel/apartamento-3-quartos-presidente-roosevelt-bairros-uberlandia-com-garagem-100m2-venda-RS550000-id-2607499179/
2645207898,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,Rua Izaú Rangel de Mendonça,1500,38408136,Apartamento para venda tem 125 metros quadrados com 4 quartos em Santa Mônica - Uberlândia - MG,AP4770,900000,0,0,125,4,2,1,2,ACTIVE,,"O apartamento no bairro Santa Mônica tem 125 metros quadrados com 4 quartos sendo 1 suite e 2 banheiros<br>Possui espaço gourmet, espaço para festas, área de recreação infantil.<br>Vai lhe possibilitar curtir os dias mais quentes na piscina, todo o conforto do ar condicionado nos dias mais quentes.Churrasqueira para você aproveitar nos momentos de descontração.<br>Elevador que garante o transporte das suas malas e compras.<br>É mobiliado.",2023-07-19T16:16:51.378Z,[],Polo Negócios - Lançamento,,34991191065,34991191065,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-finotti-bairros-uberlandia-com-garagem-125m2-venda-RS900000-id-2645207898/
2655044753,APARTMENT,USED,Minas Gerais,Uberlândia,Aclimação,Alameda Um,100,38406388,Apartamento em Alameda Um - Alto Umuarama - Uberlândia/MG,351473A,189610,212,215,45,2,1,0,1,ACTIVE,,"Apartamento no Condominio Parque Ubatuba a venda em Alameda Um - Alto Umuarama - Uberlândia/MG<br><br>Lindo partamento de 2 dormitórios em Uberlândia, perfeito para investimento e morar com qualidade de vida.<br><br>A localização é simplesmente excelente, próximo ao Aeroporto e ao bairro Granja Marileuza.<br><br> - Dois quartos com armários planejados.<br><br> - Sala espaçosa, em dois ambientes e acompanhada por uma elegante mesa de jantar.<br><br> - Cozinha estilo americana, com revestimento cerâmico, pias em granito São Gabriel e armários planejados.<br><br> - Área de serviços integrada à cozinha.<br><br> - Banheiro social com bancadas em granito São Gabriel e armários planejados.<br><br> - Vaga de garagem coberta para um veículo.<br><br> - O apartamento possui uma área total de 44m².<br><br>Não perca essa imperdível oportunidade! Agende agora mesmo uma visita e apaixone-se por esta propriedade única!<br><br>O condomínio conta com:<br>- Piscinas Adulto e Infantil<br>- Espaço Gourmet com churrasqueira<br>- Salão de Festas<br>- Playground<br>- Portaria 24h<br><br>#ApartamentoAVenda<br>#ApartamentoAVendaAltoUmuarama<br><br>- 2 dormitórios<br>- 0 suítes<br>- Alto Umuarama | Uberlândia<br><br>Vale a pena visitar rápido!<br><br>Venha para o bairro Alto Umuarama, em Uberlândia!<br><br>Um bairro com uma história rica e cheia de tradição. O Alto Umuarama foi fundado em meados dos anos 80, quando um grupo de imigrantes japoneses chegou à cidade. Desde então, o bairro tem se desenvolvido e se transformado em um dos mais importantes da cidade.<br><br>Aqui você encontrará diversas opções de lazer e entretenimento, como parques, praças, cinemas, restaurantes e muito mais. Além disso, o bairro conta com uma infraestrutura moderna, com ruas bem cuidadas e iluminadas, além de ótimas opções de transporte público.<br><br>Venha para o Alto Umuarama e desfrute de todas as vantagens que o bairro oferece. Aqui você encontrará o melhor da cidade, com segurança, tranquilidade e muita diversão. Venha para o Alto Umuarama e viva a melhor experiência de sua vida!<br><br>Ligue agora para e agende uma visita com um especialista em imóveis NEWCORE!<br><br>A NEWCORE possui diversas equipes especializadas em várias regiões do Brasil, com corretores experientes e capacitados que te ajudarão a encontrar o imóvel dos seus sonhos<br>Anúncio do corretor de imóveis André Luiz Ferreira CRECI: 32227",2023-09-11T11:46:14.682Z,[],USUÁRIO NEWCORE,,1145804274,11958196257,https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-umuarama-bairros-uberlandia-com-garagem-45m2-venda-RS189610-id-2655044753/
2660960445,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,Rua Izaú Rangel de Mendonça,1050,38408136,APARTAMENTO SANTA MÔNICA ALTO PADRÃO,AP2283CM,900000,1000,600,188,3,2,1,2,ACTIVE,,"🏢 Apartamento de Alto Padrão com 188,00 m² e Área de Lazer Completa no Oryon Residence!<br><br>🛏️ 03 Quartos, incluindo 1 Suíte, e Ponto para Ar Condicionado em Todos os Quartos!<br><br>🚿 Banheiro Social e Lavabo para seu Conforto e Comodidade.<br><br>🍽️ Cozinha e Lavanderia Integradas, Trazendo Praticidade ao Seu Dia a Dia.<br><br>⚜️ Acabamento de Primeira com Piso em Porcelanato e Rodapés Embutidos.<br><br>❄️ Área Técnica Preparada para Ar Condicionado, Proporcionando Conforto Climático.<br><br>🌳 Varanda Gourmet com Churrasqueira e Terraço Descoberto com Spa, Ideal para Momentos de Relaxamento!<br><br>🏢 Área Comum com Diversas Opções de Lazer:<br><br>🔐 Guarita com Portaria Virtual Guardian para sua Segurança.<br><br>🏢 Hall de Entrada Elegante e Sofisticado.<br><br>💼 Sala de Reunião para Suas Conveniências Profissionais.<br><br>🛗 2 Elevadores para Facilitar o Acesso.<br><br>🎉 Salão de Festas para Receber Seus Amigos e Família.<br><br>💪 Espaço Fitness para Manter um Estilo de Vida Ativo e Saudável.<br><br>👶 Espaço Kids, um Ambiente Divertido e Seguro para as Crianças.<br><br>🚴 Bicicletário para Estimular a Mobilidade Sustentável.<br><br>🚗 02 Vagas de Garagem para Seu Conforto.<br><br>🏸 Mini Quadra de Peteca para Momentos de Lazer e Esportes.<br><br>🏊 Piscina Adulta e Infantil para Relaxamento e Diversão.<br><br>🍔 Espaço Gourmet com Churrasqueira para Confraternizações Agradáveis.<br><br>📞 Agende já sua visita e venha conhecer esse incrível apartamento no Oryon Residence! CLIQUE ABAIXO<br><br> https://Carolmandrami.minhanova.casa",2023-10-09T14:27:34.278Z,[13],Marcos Júnior,,34992222639,34992222639,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-monica-bairros-uberlandia-com-garagem-188m2-venda-RS900000-id-2660960445/
2659896604,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,Praça Alcides Borges de Oliveira,50,38408142,Apartamento próximo a UFU,1AUNP3O,410000,0,340,82,2,2,1,2,ACTIVE,,"Excelente apartamento bairro Jardim Finotti<br>Localização previlegiada em frente a praça<br>Apenas 900m da UFU Santa Mônica<br>2 quartos, sendo 1 suíte<br>Sala ampla com escritorio<br>Varanda<br>Cozinha americana<br>Lavanderia separada<br>2 vagas de garagem<br>Elevador<br>Condomínio com água e gás",2023-10-04T12:59:37.564Z,[5],Karina Betini Verri,31590-F-MG,34996879550,34996879550,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-finotti-bairros-uberlandia-com-garagem-82m2-venda-RS410000-id-2659896604/
2654592554,APARTMENT,USED,Minas Gerais,Uberlândia,Morada da Colina,Rua da Paz,300,38411016,Apartamento para venda com 198 metros quadrados com 3 quartos em Morada da Colina - Uberlândia - MG,THI0124,2400000,1086,1000,198,3,5,3,3,ACTIVE,,"Apartamento de Luxo na Zona Sul<br><br>Luxo, requinte e sofisticação tudo em um só lugar nesse apartamento com 198 m2 na Zona Sul da Cidade!!!<br><br>* Lavabo<br>* Sala Ampla em 2 Ambientes (Estar e TV)<br>* Linda Varanda Gourmet de 35 m2 com Churrasqueira a Carvão<br><br>* Cozinha <br>* Lavanderia e Despensa<br>* Banheiro na lavanderia<br><br>* 3 Quartos sendo 3 Suítes<br>* Suíte do Casal com Closet e Sacada<br><br>* 3 Vagas de Garagem sendo e Livres<br>* Ar condicionado cassete em todos os ambientes<br><br>CONDOMÍNIO COM<br>* Hall de entrada privativo <br>* Elevador privativo e panorâmico<br>* Salão de festas<br>* Academia<br>* Piscina<br>* Área de lazer com churrasqueira<br><br>* Valor e disponibilidade sujeitos a alteração.<br><br>- ESTUDO PROPOSTA COM PERMUTA <br>- Financiável<br><br>Visitas ao Imóvel - THIAGO FERNANDO<br>34 9 9977.0219 Whats<br>CRECI: 31.103<br><br>OBS: SÓ SERÃO RESPONDIDOS OS EMAILS COM CONTATO TELEFÔNICO<br>""Não faça negócio no escuro, procure sempre um Corretor de Imóveis.""",2023-09-08T10:24:29.916Z,[28],Thiago Fernando Silva,31103-F-MG,34999770219,34999770219,https://www.vivareal.com.br/imovel/apartamento-3-quartos-morada-da-colina-bairros-uberlandia-com-garagem-198m2-venda-RS2400000-id-2654592554/
2602185788,APARTMENT,USED,Minas Gerais,Uberlândia,Novo Mundo,,,38409057,"Apartamento à venda, 2 quartos, 1 suíte, 1 vaga, Novo Mundo - Uberlândia/MG",1217,302900,0,0,64,2,2,1,1,ACTIVE,,"Excelente apartamento no Bairro Novo Mundo!<br><br>2 quartos sendo 1 suíte, sala em dois ambientes, cozinha americana, banheiro social, varanda gourmet com churrasqueira, terraço aberto, área de serviço e 1 vaga de garagem.<br><br>Condomínio conta com espaço gourmet com churrasqueira e elevador, localizado em um bairro planejado. Piso em porcelanato e bancadas em Granito Verde Ubatuba.",2022-12-29T08:17:39.717Z,[0],Ferraz Assessoria e Consultoria de imóveis Ltda,04200-J-MG,34996331800,34996331800,https://www.vivareal.com.br/imovel/apartamento-2-quartos-novo-mundo-bairros-uberlandia-com-garagem-64m2-venda-RS302900-id-2602185788/
2662167554,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,Avenida Francisco Ribeiro,1997,38408186,Apartamento para venda possui 54 metros quadrados com 3 quartos em Santa Mônica - Uberlândia - MG,1OAEF7B,264997,300,150,54,3,1,0,2,ACTIVE,,"Apartamento no bairro Santa Mônica <br><br>Apartamento térreo com 54 m² de área privativa, contendo: Sala de TV, 03 quartos, banheiro social, cozinha planejada, área de serviço separada, espaço para área gourmet, móveis planejados na sala, cozinha, quartos e banheiro, 02 vagas de garagem com 16 m², portão eletrônico e garagem individualizada.",2023-10-14T14:08:55.971Z,[3],JOSE LUIZ PARREIRA GARCIA,18109-F-MG,34996825041,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-segismundo-pereira-bairros-uberlandia-com-garagem-54m2-venda-RS264997-id-2662167554/
2633003173,APARTMENT,USED,Minas Gerais,Uberlândia,Martins,Rua Alexandre Marquez,289,38400446,Apartamento Martins 104 m2,AP4660AJ,690000,450,680,104,3,3,1,2,ACTIVE,,"Excelente apartamento de 104 m2, no bairro Martins na região central, próximo a faculdade particular de medicina Fatra, Esamc e ao UTC.<br><br>03 Quartos, sendo 01 suíte com armário com porta de vidro e infraestrutura para colocar tv nas portas,<br>*Banheiro social com armário,<br>*Sala ampla em dois ambientes,<br>*Varanda gourmet com balcão, cuba e espaço para cooktop,<br>*Cozinha com armários,<br>*Área de serviço com armários,<br>*Banheiro de serviço,<br>*02 Vagas de garagem livres,<br>*Portaria 24h, salão de festas, elevador,<br><br>Gostou ? Agende sua visita agora!",2023-05-17T20:52:02.105Z,[15],Alan J. B. Lopes,,34984449132,34984449132,https://www.vivareal.com.br/imovel/apartamento-3-quartos-martins-bairros-uberlandia-com-garagem-104m2-venda-RS690000-id-2633003173/
2662052313,APARTMENT,USED,Minas Gerais,Uberlândia,Loteamento Vale dos Vinhedos,,,38411626,Apartamento Padrão em Uberlândia,V49840,845000,0,0,132,3,4,3,3,ACTIVE,,"Lindo Condomínio sendo Lançado em uma das melhores localizações de Uberlândia!<br>*Pavimento térreo:<br>Hall Social<br>Portaria Com Antecâmara<br>Sala De Jogos<br>Playground<br>Espaço Pizza<br>Área Gourmet<br>Sauna<br>Piscina<br>Firepit<br>Office Room (Espaço Para Coworking)<br>Garagem Térreo<br>Banheiro Pne<br>Torre única<br>Vista permanente<br>2 elevadores<br>24 apartamentos (2 por andar)<br>Sacada com sol da manhã<br>Lajes técnicas<br>Vidros espelhados (guardacorpo)<br>Privacidade<br>Construção convencional<br>(pilares, vigas e lajes de concreto armado com vedação em tijolos cerâmicos)<br>2 ou 3 vagas de garagem<br>Antecâmara para portaria virtual<br>Localização totalmente privilegiada (Zona Sul)<br>Qualidade de vida dentro do bairro<br>10 itens de lazer<br><br>*O Apartamento:<br>Sala ampla em 2 ambientes<br>3 suítes sendo a Master com closet<br>Varanda gourmet com acesso à cozinha<br>Área de serviço ampla e independente<br>Espaço para roupeiro<br>Lavabo<br>Disposição para despensa<br><br>Fino acabamento<br>Porcelanato acetinado 80x80 nas áreas secas<br>Porcelanato acetinado 60x60 nas áreas molhadas<br>Gesso acartonado em todos ambientes<br>Bancadas em pedra preto imperial<br>Esquadrias em alumínio preto<br>Portas brancas com sistema anti impacto<br>Gás canalizado<br>Estrutura ar condicionado sala e suítes. ref. 49840 atualizado em 17/10.",2023-10-14T02:46:07.415Z,[],Ivan Negócios Imobiliários (V),0684-J-MG,3432563000,34998833000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-bairros-uberlandia-com-garagem-132m2-venda-RS845000-id-2662052313/
2557915337,APARTMENT,USED,Minas Gerais,Uberlândia,Tibery,Praça Arlindo Magalhães Lima,100,38405098,"Apartamento com 120 m², 3 suítes e condomínio completo.",AP00619,860000,0,0,120,3,4,3,3,ACTIVE,,"Apartamento novo com três suítes, sala em dois ambientes, lavabo, varanda gourmet com churrasqueira á carvão, cozinha tradicional ou ilha, lavanderia, vagas com opções de dois e três carros.<br><br>Condomínio com três elevadores, cinema, salão de eventos, espaço gourmet, espaço fitnes, piscina indoor com spa, sauna, playground, espaço mulher, bicicletário, sala de jogos entre outros.<br><br>Aceita financiamento.<br>Entre em contato e saiba mais.",2022-04-08T19:43:22.405Z,[],JVN Negócios Imobiliários,,34999135851,34999135851,https://www.vivareal.com.br/imovel/apartamento-3-quartos-tibery-bairros-uberlandia-com-garagem-120m2-venda-RS860000-id-2557915337/
2655460343,APARTMENT,USED,Minas Gerais,Uberlândia,Tibery,Rua Nicarágua,100,38405100,Oportunidade... Apto Top no Tibery ao lado do Pátio Sabiá - Uberlândia - MG,THI0131,498000,792,270,70,2,2,1,2,ACTIVE,,"Oportunidade... Apto Top ao lado do Pátio Sabiá<br><br>Próximo ao parque, Center shopping, Pátio Sabiá Av. Anselmo Alves dos santos.<br><br>Apartamento de 70 m2 todo Planejado com Armários e guarda roupas.<br><br>- Sala em 2 Ambientes (jantar e TV)<br>- Cozinha <br>- Lavanderia <br><br>- Banheiro Social<br>- 2 Quartos sendo um Suíte<br>- Sacada<br><br>- 2 Vagas de Garagem, sendo no mesmo piso do apartamento (dispensando o uso do elevador).<br><br>CONDOMÍNIO COM:<br>- Salão de festas<br>- Academia <br>- Parque Infantil <br>- Sala de espera <br>- Monitoramento 24 horas e morador com acesso as câmeras pelo celular<br><br>- Financiável<br><br>Visitas ao Imóvel - Thiago Fernando<br>34 9 9977.0219 Whatsapp<br>CRECI: 31.103<br><br>OBS: SÓ SERÃO RESPONDIDOS OS EMAILS COM CONTATO TELEFÔNICO<br>""Não faça negócio no escuro, procure sempre um Corretor de Imóveis.""",2023-09-13T16:20:44.305Z,[10],Thiago Fernando Silva,31103-F-MG,34999770219,34999770219,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tibery-bairros-uberlandia-com-garagem-70m2-venda-RS498000-id-2655460343/
2662052616,APARTMENT,USED,Minas Gerais,Uberlândia,Laranjeiras,,,38410230,Apartamento Padrão em Uberlândia,V50353,130000,0,200,46,2,1,0,1,ACTIVE,,"Prédio com portaria 24 horas.<br>Apartamento com 01 vaga de garagem coberta, sala, 02 quartos sendo 01 com mesa instalada de escritório, banheiro social com box em blindex, cozinha e área de. ref. 50353 atualizado em 17/10.",2023-10-14T02:46:05.006Z,[],Ivan Negócios Imobiliários (V),0684-J-MG,3432563000,34998833000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-sao-jorge-i-bairros-uberlandia-com-garagem-46m2-venda-RS130000-id-2662052616/
2630964295,APARTMENT,USED,Minas Gerais,Uberlândia,Vigilato Pereira,Avenida Teófilo Alves,40,38408636,Apartamento 3/4s com vista para o Clube Cajubá!!!,Cajuba0101,430000,350,490,72,3,2,1,1,ACTIVE,,"Esse apartamento de 75m2 é pra você que esta buscando uma oportunidade de um lindo apartamento com uma vista exuberante para o Clube Cajubá!!!<br><br>Conheça os diferenciais:<br><br>-3/4s sendo uma suíte e 01 banheiro social,<br>-Cozinha moderna americana completa,<br>-Piso laminado em madeira,<br>-Armários planejados de alto padrão, sala, cozinha, roupeiro e quartos,<br>-Vista permanente para o clube Cajubá,<br>-01 Vaga de garagem <br>-Portaria 24 horas<br><br>Gostou? Não perca essa chance, agende sua visita!!!",2023-05-08T14:25:45.957Z,[9],Alan J. B. Lopes,,34984449132,34984449132,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vigilato-pereira-bairros-uberlandia-com-garagem-72m2-venda-RS430000-id-2630964295/
